user_id,registration_date,country,city,age,traffic_source,device,is_active
3690,2026-02-20,Belarus,Gomel,35,email,desktop,1
3691,2026-01-13,Russia,Rostov-on-Don,52,ads,desktop,1
3692,2026-03-24,Russia,Rostov-on-Don,34,ads,mobile,1
3693,2026-02-18,Kazakhstan,Astana,53,ads,desktop,1
3694,2026-03-11,Belarus,Gomel,45,referral,tablet,1
3695,2026-02-25,Russia,Novosibirsk,32,search,mobile,1
3696,2026-03-17,Russia,Saint Petersburg,36,ads,mobile,1
3697,2026-02-20,Russia,Kazan,39,social_media,mobile,1
3698,2026-02-06,Russia,Novosibirsk,23,social_media,mobile,1
3699,2026-01-17,Russia,Rostov-on-Don,24,ads,mobile,1
3700,2026-02-27,Belarus,Minsk,26,referral,mobile,0
3701,2026-03-28,Russia,Moscow,37,social_media,mobile,1
3702,2026-03-31,Kazakhstan,Shymkent,54,search,mobile,0
3703,2026-01-29,Belarus,Gomel,28,search,mobile,1
3704,2026-02-02,Belarus,Minsk,19,email,mobile,1
3705,2026-03-01,Russia,Kazan,39,ads,mobile,1
3706,2026-03-30,Belarus,Brest,53,ads,desktop,0
3707,2026-02-24,Russia,Rostov-on-Don,22,ads,mobile,1
3708,2026-01-10,Russia,Saint Petersburg,24,social_media,mobile,0
3709,2026-02-16,Russia,Rostov-on-Don,23,search,mobile,1
3710,2026-01-23,Russia,Moscow,39,social_media,mobile,1
3711,2026-03-26,Kazakhstan,Shymkent,27,ads,mobile,1
3712,2026-01-21,Russia,Moscow,37,social_media,desktop,1
3713,2026-01-13,Russia,Novosibirsk,45,social_media,mobile,1
3714,2026-02-02,Russia,Saint Petersburg,40,search,tablet,1
3715,2026-01-24,Russia,Saint Petersburg,52,email,mobile,1
3716,2026-01-11,Russia,Novosibirsk,18,ads,mobile,1
3717,2026-01-17,Kazakhstan,Astana,46,social_media,desktop,1
3718,2026-03-09,Russia,Moscow,26,ads,desktop,1
3719,2026-02-16,Russia,Moscow,26,search,desktop,1
3720,2026-01-25,Russia,Moscow,39,referral,tablet,1
3721,2026-03-14,Russia,Rostov-on-Don,19,referral,mobile,1
3722,2026-01-21,Russia,Kazan,33,ads,desktop,0
3723,2026-03-25,Russia,Moscow,23,search,mobile,1
3724,2026-03-24,Armenia,Vanadzor,30,ads,desktop,0
3725,2026-03-24,Russia,Kazan,50,email,mobile,1
3726,2026-01-12,Russia,Saint Petersburg,36,search,mobile,1
3727,2026-02-06,Russia,Novosibirsk,32,search,desktop,1
3728,2026-02-11,Belarus,Minsk,50,ads,mobile,1
3729,2026-01-17,Russia,Kazan,27,referral,mobile,1
3730,2026-02-17,Russia,Rostov-on-Don,18,search,mobile,1
3731,2026-01-28,Kazakhstan,Astana,29,ads,desktop,1
3732,2026-02-10,Russia,Moscow,46,search,desktop,1
3733,2026-02-16,Russia,Kazan,34,ads,desktop,1
3734,2026-01-18,Russia,Novosibirsk,21,social_media,desktop,1
3735,2026-03-19,Russia,Saint Petersburg,46,referral,mobile,1
3736,2026-03-12,Russia,Rostov-on-Don,24,email,mobile,0
3737,2026-01-13,Russia,Moscow,30,search,mobile,1
3738,2026-03-23,Russia,Rostov-on-Don,22,email,mobile,1
3739,2026-01-13,Russia,Novosibirsk,23,search,mobile,0
3740,2026-01-31,Russia,Kazan,51,ads,mobile,1
3741,2026-01-02,Belarus,Minsk,24,referral,mobile,1
3742,2026-01-16,Kazakhstan,Almaty,45,ads,desktop,1
3743,2026-01-09,Kazakhstan,Astana,27,ads,mobile,1
3744,2026-03-14,Russia,Novosibirsk,21,referral,desktop,1
3745,2026-02-07,Russia,Novosibirsk,20,ads,desktop,1
3746,2026-03-16,Russia,Novosibirsk,42,social_media,desktop,1
3747,2026-02-23,Russia,Moscow,40,referral,tablet,1
3748,2026-02-25,Armenia,Vanadzor,44,search,mobile,1
3749,2026-03-27,Russia,Rostov-on-Don,31,ads,desktop,1
3750,2026-03-28,Russia,Saint Petersburg,55,search,desktop,1
3751,2026-02-14,Russia,Moscow,49,ads,mobile,0
3752,2026-02-03,Russia,Moscow,40,search,desktop,1
3753,2026-01-09,Russia,Moscow,54,social_media,mobile,0
3754,2026-03-29,Russia,Saint Petersburg,20,search,mobile,1
3755,2026-01-08,Russia,Novosibirsk,52,search,mobile,1
3756,2026-01-07,Belarus,Gomel,30,search,tablet,1
3757,2026-02-05,Russia,Rostov-on-Don,51,search,desktop,1
3758,2026-01-18,Belarus,Brest,41,email,desktop,1
3759,2026-01-03,Kazakhstan,Astana,18,ads,desktop,1
3760,2026-01-28,Russia,Kazan,29,email,mobile,1
3761,2026-03-11,Kazakhstan,Almaty,25,search,mobile,1
3762,2026-02-13,Russia,Saint Petersburg,36,ads,desktop,1
3763,2026-01-21,Armenia,Vanadzor,26,ads,mobile,0
3764,2026-01-28,Russia,Kazan,45,search,mobile,0
3765,2026-02-23,Russia,Moscow,31,social_media,mobile,1
3766,2026-02-23,Russia,Kazan,44,ads,mobile,1
3767,2026-03-06,Russia,Rostov-on-Don,35,referral,desktop,1
3768,2026-01-21,Armenia,Vanadzor,23,search,mobile,0
3769,2026-01-13,Russia,Moscow,50,referral,desktop,1
3770,2026-02-26,Russia,Kazan,54,ads,desktop,0
3771,2026-02-18,Russia,Rostov-on-Don,42,ads,mobile,1
3772,2026-02-23,Belarus,Gomel,30,ads,mobile,0
3773,2026-01-10,Russia,Rostov-on-Don,40,ads,mobile,1
3774,2026-02-22,Russia,Saint Petersburg,53,email,tablet,1
3775,2026-02-13,Russia,Moscow,50,ads,mobile,1
3776,2026-02-16,Kazakhstan,Almaty,38,search,mobile,0
3777,2026-02-22,Russia,Novosibirsk,51,ads,desktop,0
3778,2026-03-15,Russia,Novosibirsk,53,search,mobile,1
3779,2026-02-15,Russia,Novosibirsk,34,email,tablet,1
3780,2026-01-13,Kazakhstan,Astana,27,social_media,desktop,0
3781,2026-02-06,Russia,Novosibirsk,40,social_media,mobile,0
3782,2026-01-24,Russia,Saint Petersburg,19,ads,desktop,1
3783,2026-01-02,Russia,Rostov-on-Don,52,referral,mobile,1
3784,2026-03-27,Belarus,Brest,31,social_media,desktop,1
3785,2026-03-22,Belarus,Minsk,19,search,desktop,0
3786,2026-01-14,Russia,Novosibirsk,36,search,mobile,1
3787,2026-01-10,Russia,Novosibirsk,33,referral,mobile,1
3788,2026-02-04,Russia,Moscow,42,search,tablet,1
3789,2026-01-25,Russia,Moscow,18,social_media,mobile,1
3790,2026-01-03,Russia,Novosibirsk,19,search,desktop,1
3791,2026-01-17,Russia,Saint Petersburg,44,ads,mobile,1
3792,2026-01-12,Russia,Moscow,19,social_media,mobile,1
3793,2026-02-23,Belarus,Minsk,47,social_media,desktop,1
3794,2026-01-24,Russia,Rostov-on-Don,27,search,mobile,0
3795,2026-01-29,Russia,Saint Petersburg,36,social_media,desktop,1
3796,2026-02-12,Russia,Kazan,33,ads,mobile,1
3797,2026-01-25,Russia,Saint Petersburg,30,social_media,mobile,1
3798,2026-03-01,Russia,Novosibirsk,25,referral,tablet,1
3799,2026-03-31,Russia,Kazan,48,email,mobile,1
3800,2026-03-06,Russia,Novosibirsk,42,ads,tablet,1
3801,2026-03-25,Kazakhstan,Almaty,38,search,tablet,0
3802,2026-01-28,Belarus,Minsk,55,email,tablet,1
3803,2026-01-16,Russia,Novosibirsk,46,search,desktop,1
3804,2026-02-16,Russia,Rostov-on-Don,23,search,mobile,1
3805,2026-03-22,Russia,Saint Petersburg,35,referral,tablet,0
3806,2026-02-27,Russia,Novosibirsk,52,search,mobile,1
3807,2026-03-17,Russia,Rostov-on-Don,44,search,mobile,0
3808,2026-01-27,Kazakhstan,Almaty,22,ads,mobile,1
3809,2026-02-22,Armenia,Vanadzor,24,ads,mobile,1
3810,2026-02-11,Belarus,Gomel,27,ads,desktop,1
3811,2026-02-28,Russia,Rostov-on-Don,27,referral,mobile,1
3812,2026-02-16,Belarus,Minsk,45,search,mobile,1
3813,2026-02-03,Kazakhstan,Shymkent,53,search,mobile,1
3814,2026-02-06,Russia,Novosibirsk,27,email,mobile,1
3815,2026-01-06,Russia,Novosibirsk,52,social_media,desktop,0
3816,2026-01-07,Kazakhstan,Shymkent,52,social_media,mobile,0
3817,2026-01-25,Russia,Rostov-on-Don,54,ads,mobile,1
3818,2026-02-02,Russia,Kazan,37,email,mobile,1
3819,2026-02-24,Russia,Novosibirsk,30,ads,mobile,1
3820,2026-02-27,Russia,Kazan,28,ads,mobile,1
3821,2026-01-07,Russia,Saint Petersburg,36,ads,mobile,1
3822,2026-02-26,Belarus,Brest,45,ads,mobile,1
3823,2026-01-12,Russia,Saint Petersburg,55,ads,mobile,1
3824,2026-01-16,Russia,Rostov-on-Don,21,social_media,mobile,1
3825,2026-03-21,Russia,Novosibirsk,54,ads,tablet,1
3826,2026-02-12,Russia,Rostov-on-Don,36,social_media,mobile,0
3827,2026-03-18,Russia,Saint Petersburg,54,ads,desktop,1
3828,2026-01-07,Russia,Rostov-on-Don,31,ads,desktop,1
3829,2026-02-20,Russia,Rostov-on-Don,48,search,mobile,1
3830,2026-03-14,Russia,Moscow,45,referral,tablet,1
3831,2026-02-01,Russia,Saint Petersburg,53,email,desktop,1
3832,2026-03-16,Russia,Rostov-on-Don,55,referral,desktop,1
3833,2026-01-08,Russia,Kazan,36,social_media,mobile,1
3834,2026-03-28,Russia,Saint Petersburg,18,social_media,mobile,0
3835,2026-03-30,Armenia,Yerevan,40,social_media,mobile,1
3836,2026-03-13,Russia,Novosibirsk,45,social_media,mobile,1
3837,2026-02-14,Russia,Rostov-on-Don,21,ads,desktop,1
3838,2026-03-27,Russia,Kazan,35,search,desktop,1
3839,2026-02-28,Russia,Moscow,42,search,mobile,0
3840,2026-01-04,Armenia,Gyumri,35,search,desktop,1
3841,2026-03-08,Russia,Rostov-on-Don,23,search,desktop,1
3842,2026-01-29,Russia,Moscow,36,ads,mobile,1
3843,2026-01-29,Russia,Moscow,29,search,mobile,1
3844,2026-01-28,Russia,Kazan,42,ads,mobile,1
3845,2026-03-18,Kazakhstan,Shymkent,52,referral,desktop,1
3846,2026-03-20,Russia,Novosibirsk,18,ads,desktop,1
3847,2026-03-28,Russia,Saint Petersburg,22,ads,mobile,1
3848,2026-02-13,Russia,Moscow,18,email,mobile,1
3849,2026-03-31,Russia,Saint Petersburg,25,search,desktop,1
3850,2026-01-04,Belarus,Minsk,35,ads,desktop,0
3851,2026-03-31,Russia,Kazan,26,search,mobile,1
3852,2026-01-09,Russia,Kazan,22,ads,mobile,1
3853,2026-01-05,Russia,Saint Petersburg,21,ads,desktop,1
3854,2026-02-25,Russia,Saint Petersburg,46,ads,mobile,1
3855,2026-03-25,Russia,Kazan,18,search,mobile,1
3856,2026-02-19,Russia,Rostov-on-Don,47,email,desktop,1
3857,2026-03-16,Russia,Novosibirsk,18,search,mobile,0
3858,2026-01-15,Russia,Novosibirsk,20,social_media,desktop,1
3859,2026-02-01,Russia,Kazan,39,ads,mobile,1
3860,2026-01-28,Armenia,Vanadzor,25,ads,mobile,1
3861,2026-01-22,Russia,Novosibirsk,35,email,mobile,1
3862,2026-01-17,Russia,Rostov-on-Don,42,ads,mobile,1
3863,2026-02-28,Russia,Rostov-on-Don,37,email,mobile,0
3864,2026-03-31,Russia,Moscow,48,search,desktop,0
3865,2026-03-12,Russia,Saint Petersburg,47,email,mobile,1
3866,2026-02-26,Kazakhstan,Shymkent,33,ads,tablet,1
3867,2026-01-26,Russia,Rostov-on-Don,19,ads,mobile,1
3868,2026-01-25,Russia,Saint Petersburg,34,social_media,mobile,1
3869,2026-01-10,Russia,Saint Petersburg,27,social_media,mobile,1
3870,2026-02-14,Russia,Moscow,24,ads,desktop,1
3871,2026-03-24,Russia,Saint Petersburg,26,referral,mobile,1
3872,2026-01-11,Kazakhstan,Astana,34,ads,mobile,1
3873,2026-03-18,Russia,Kazan,26,ads,desktop,1
3874,2026-02-22,Russia,Moscow,26,search,mobile,1
3875,2026-03-13,Russia,Moscow,54,social_media,mobile,1
3876,2026-03-09,Russia,Novosibirsk,41,referral,mobile,1
3877,2026-01-28,Russia,Saint Petersburg,28,search,desktop,1
3878,2026-03-16,Russia,Novosibirsk,25,ads,mobile,1
3879,2026-03-06,Russia,Rostov-on-Don,42,social_media,desktop,1
3880,2026-02-18,Russia,Saint Petersburg,19,ads,desktop,1
3881,2026-02-16,Russia,Rostov-on-Don,27,search,desktop,0
3882,2026-02-21,Russia,Kazan,41,search,mobile,1
3883,2026-03-29,Russia,Saint Petersburg,33,ads,tablet,1
3884,2026-02-23,Russia,Novosibirsk,36,search,mobile,0
3885,2026-03-01,Russia,Novosibirsk,48,search,mobile,1
3886,2026-02-26,Russia,Saint Petersburg,28,social_media,mobile,1
3887,2026-02-16,Russia,Novosibirsk,23,social_media,desktop,1
3888,2026-01-31,Belarus,Brest,23,ads,mobile,1
3889,2026-02-15,Russia,Saint Petersburg,49,ads,mobile,1
3890,2026-01-26,Russia,Moscow,30,ads,desktop,1
3891,2026-01-05,Russia,Novosibirsk,20,ads,mobile,1
3892,2026-03-25,Russia,Saint Petersburg,52,social_media,mobile,1
3893,2026-02-21,Russia,Saint Petersburg,55,referral,desktop,1
3894,2026-03-16,Russia,Novosibirsk,34,social_media,desktop,1
3895,2026-02-23,Russia,Moscow,20,social_media,mobile,1
3896,2026-02-02,Russia,Novosibirsk,51,search,mobile,1
3897,2026-02-19,Russia,Saint Petersburg,29,ads,tablet,1
3898,2026-02-07,Kazakhstan,Almaty,41,referral,mobile,0
3899,2026-01-27,Russia,Rostov-on-Don,23,referral,mobile,1
3900,2026-01-15,Russia,Kazan,28,search,desktop,1
3901,2026-03-02,Russia,Novosibirsk,44,ads,mobile,1
3902,2026-01-21,Russia,Saint Petersburg,41,social_media,mobile,1
3903,2026-02-15,Russia,Moscow,35,ads,mobile,1
3904,2026-03-10,Russia,Moscow,44,social_media,mobile,1
3905,2026-01-06,Russia,Rostov-on-Don,38,email,desktop,1
3906,2026-02-07,Russia,Novosibirsk,51,ads,mobile,1
3907,2026-03-03,Belarus,Gomel,50,referral,mobile,1
3908,2026-03-27,Armenia,Vanadzor,35,referral,desktop,1
3909,2026-03-03,Russia,Moscow,20,referral,mobile,1
3910,2026-03-23,Russia,Rostov-on-Don,41,search,desktop,1
3911,2026-03-19,Russia,Saint Petersburg,18,ads,mobile,1
3912,2026-03-15,Russia,Rostov-on-Don,23,search,desktop,1
3913,2026-02-15,Russia,Novosibirsk,36,search,mobile,1
3914,2026-01-13,Russia,Rostov-on-Don,39,ads,mobile,1
3915,2026-01-03,Belarus,Minsk,25,search,mobile,0
3916,2026-01-06,Russia,Moscow,22,social_media,desktop,1
3917,2026-01-08,Russia,Kazan,26,ads,desktop,1
3918,2026-02-13,Russia,Rostov-on-Don,38,ads,desktop,1
3919,2026-02-02,Kazakhstan,Astana,45,ads,mobile,1
3920,2026-03-22,Russia,Novosibirsk,21,social_media,mobile,1
3921,2026-03-16,Russia,Kazan,41,social_media,desktop,0
3922,2026-03-18,Russia,Rostov-on-Don,25,ads,desktop,1
3923,2026-02-19,Kazakhstan,Astana,34,referral,desktop,0
3924,2026-01-11,Russia,Kazan,51,ads,mobile,1
3925,2026-01-28,Belarus,Minsk,37,search,mobile,0
3926,2026-03-11,Russia,Novosibirsk,33,social_media,mobile,1
3927,2026-02-10,Russia,Rostov-on-Don,27,social_media,mobile,1
3928,2026-01-16,Russia,Saint Petersburg,51,ads,tablet,0
3929,2026-03-09,Russia,Moscow,27,referral,desktop,1
3930,2026-02-17,Russia,Kazan,47,referral,mobile,0
3931,2026-02-25,Belarus,Brest,47,search,mobile,1
3932,2026-03-05,Russia,Novosibirsk,42,search,mobile,0
3933,2026-02-28,Russia,Kazan,24,ads,desktop,1
3934,2026-03-31,Russia,Kazan,37,search,desktop,1
3935,2026-03-03,Russia,Saint Petersburg,34,search,mobile,1
3936,2026-03-17,Russia,Moscow,20,social_media,desktop,1
3937,2026-01-11,Russia,Rostov-on-Don,53,search,mobile,1
3938,2026-03-30,Russia,Saint Petersburg,43,social_media,mobile,1
3939,2026-01-18,Russia,Novosibirsk,27,ads,desktop,1
3940,2026-01-19,Armenia,Gyumri,51,ads,desktop,1
3941,2026-03-28,Russia,Kazan,31,ads,desktop,1
3942,2026-02-24,Kazakhstan,Astana,25,ads,mobile,1
3943,2026-03-23,Russia,Saint Petersburg,44,search,mobile,1
3944,2026-01-26,Russia,Rostov-on-Don,27,social_media,mobile,1
3945,2026-01-06,Russia,Kazan,32,social_media,mobile,1
3946,2026-01-04,Russia,Saint Petersburg,54,search,mobile,1
3947,2026-01-29,Belarus,Brest,39,social_media,mobile,0
3948,2026-02-28,Russia,Novosibirsk,48,ads,mobile,1
3949,2026-01-17,Russia,Rostov-on-Don,19,search,mobile,1
3950,2026-02-12,Belarus,Brest,48,ads,desktop,1
3951,2026-03-21,Russia,Rostov-on-Don,31,social_media,desktop,1
3952,2026-03-07,Russia,Rostov-on-Don,27,ads,desktop,1
3953,2026-02-03,Russia,Rostov-on-Don,47,ads,mobile,1
3954,2026-01-08,Kazakhstan,Astana,53,search,mobile,1
3955,2026-01-13,Russia,Moscow,32,referral,mobile,1
3956,2026-01-08,Russia,Rostov-on-Don,31,social_media,mobile,1
3957,2026-03-06,Russia,Novosibirsk,48,social_media,mobile,1
3958,2026-02-12,Belarus,Brest,46,social_media,mobile,1
3959,2026-02-08,Russia,Saint Petersburg,44,search,desktop,1
3960,2026-03-22,Russia,Saint Petersburg,38,social_media,tablet,1
3961,2026-02-28,Russia,Moscow,26,email,mobile,1
3962,2026-03-25,Belarus,Gomel,37,ads,desktop,0
3963,2026-03-29,Kazakhstan,Shymkent,52,ads,mobile,1
3964,2026-03-27,Armenia,Gyumri,32,ads,desktop,0
3965,2026-03-27,Russia,Rostov-on-Don,41,search,desktop,0
3966,2026-02-13,Russia,Moscow,33,email,tablet,1
3967,2026-01-09,Russia,Kazan,53,ads,mobile,1
3968,2026-02-06,Kazakhstan,Shymkent,28,search,mobile,1
3969,2026-03-15,Russia,Saint Petersburg,25,email,mobile,1
3970,2026-02-05,Russia,Kazan,20,search,mobile,1
3971,2026-01-28,Kazakhstan,Almaty,36,search,tablet,1
3972,2026-02-11,Russia,Novosibirsk,20,email,desktop,1
3973,2026-02-12,Russia,Kazan,53,search,desktop,1
3974,2026-03-26,Russia,Moscow,42,social_media,mobile,1
3975,2026-03-29,Russia,Rostov-on-Don,53,ads,desktop,1
3976,2026-02-11,Kazakhstan,Shymkent,28,ads,mobile,1
3977,2026-03-07,Russia,Kazan,33,search,mobile,1
3978,2026-02-24,Russia,Rostov-on-Don,34,search,desktop,0
3979,2026-03-13,Russia,Kazan,41,referral,mobile,1
3980,2026-02-17,Russia,Novosibirsk,34,referral,mobile,1
3981,2026-01-22,Russia,Saint Petersburg,37,email,mobile,1
3982,2026-01-27,Russia,Rostov-on-Don,39,ads,desktop,0
3983,2026-03-08,Russia,Moscow,23,referral,desktop,1
3984,2026-01-13,Russia,Kazan,24,social_media,mobile,1
3985,2026-02-14,Russia,Saint Petersburg,31,search,desktop,1
3986,2026-01-10,Russia,Moscow,28,social_media,desktop,1
3987,2026-01-09,Kazakhstan,Shymkent,29,ads,tablet,0
3988,2026-02-23,Kazakhstan,Almaty,22,ads,mobile,1
3989,2026-01-27,Kazakhstan,Shymkent,22,email,desktop,1
3990,2026-02-03,Russia,Saint Petersburg,37,social_media,desktop,1
3991,2026-01-01,Russia,Rostov-on-Don,32,search,mobile,0
3992,2026-02-01,Russia,Saint Petersburg,43,search,mobile,1
3993,2026-03-30,Russia,Saint Petersburg,50,referral,mobile,1
3994,2026-03-12,Russia,Moscow,47,social_media,mobile,1
3995,2026-03-08,Russia,Novosibirsk,41,search,mobile,0
3996,2026-03-25,Armenia,Gyumri,40,ads,mobile,1
3997,2026-01-20,Russia,Saint Petersburg,26,ads,mobile,1
3998,2026-02-04,Russia,Kazan,20,referral,mobile,1
3999,2026-03-31,Kazakhstan,Astana,53,search,mobile,1
4000,2026-03-19,Russia,Moscow,24,search,desktop,1
4001,2026-01-17,Kazakhstan,Astana,39,search,desktop,1
4002,2026-01-18,Kazakhstan,Almaty,31,email,mobile,1
4003,2026-02-14,Belarus,Minsk,46,social_media,mobile,0
4004,2026-03-25,Russia,Novosibirsk,33,social_media,mobile,1
4005,2026-02-22,Russia,Moscow,51,search,mobile,1
4006,2026-03-23,Russia,Novosibirsk,27,ads,mobile,1
4007,2026-03-09,Russia,Rostov-on-Don,24,referral,desktop,1
4008,2026-03-06,Russia,Saint Petersburg,42,referral,mobile,1
4009,2026-01-01,Russia,Moscow,44,referral,desktop,0
4010,2026-02-27,Russia,Moscow,32,referral,desktop,1
4011,2026-01-26,Russia,Kazan,49,email,mobile,1
4012,2026-01-20,Kazakhstan,Astana,45,social_media,mobile,1
4013,2026-03-28,Kazakhstan,Astana,26,email,mobile,1
4014,2026-01-10,Russia,Saint Petersburg,24,social_media,mobile,1
4015,2026-02-28,Russia,Novosibirsk,33,ads,mobile,1
4016,2026-03-16,Kazakhstan,Almaty,43,search,tablet,0
4017,2026-02-10,Russia,Novosibirsk,52,referral,desktop,0
4018,2026-01-05,Belarus,Gomel,34,search,tablet,1
4019,2026-03-06,Belarus,Brest,40,email,mobile,1
4020,2026-01-17,Russia,Moscow,25,ads,mobile,1
4021,2026-01-22,Kazakhstan,Astana,19,ads,mobile,0
4022,2026-02-10,Russia,Kazan,48,search,mobile,1
4023,2026-03-09,Russia,Rostov-on-Don,49,ads,mobile,1
4024,2026-03-10,Russia,Saint Petersburg,46,ads,desktop,1
4025,2026-01-11,Russia,Rostov-on-Don,20,ads,mobile,1
4026,2026-02-25,Kazakhstan,Almaty,25,email,tablet,1
4027,2026-02-20,Russia,Saint Petersburg,19,ads,tablet,1
4028,2026-01-21,Russia,Rostov-on-Don,48,ads,mobile,1
4029,2026-03-17,Russia,Moscow,54,ads,desktop,1
4030,2026-01-26,Kazakhstan,Astana,37,social_media,mobile,1
4031,2026-01-19,Belarus,Brest,46,social_media,mobile,1
4032,2026-03-01,Kazakhstan,Almaty,34,social_media,desktop,1
4033,2026-03-12,Russia,Moscow,27,search,mobile,1
4034,2026-02-16,Russia,Novosibirsk,39,ads,desktop,1
4035,2026-03-12,Russia,Novosibirsk,23,social_media,desktop,1
4036,2026-01-26,Russia,Rostov-on-Don,51,email,desktop,1
4037,2026-02-09,Russia,Novosibirsk,48,ads,tablet,1
4038,2026-01-05,Russia,Kazan,29,search,mobile,1
4039,2026-01-21,Russia,Saint Petersburg,29,ads,mobile,1
4040,2026-03-19,Kazakhstan,Almaty,33,ads,mobile,1
4041,2026-01-04,Russia,Rostov-on-Don,42,social_media,mobile,0
4042,2026-01-23,Russia,Novosibirsk,39,search,mobile,1
4043,2026-03-25,Russia,Saint Petersburg,44,ads,desktop,0
4044,2026-01-15,Kazakhstan,Astana,41,ads,mobile,0
4045,2026-01-08,Kazakhstan,Shymkent,29,referral,tablet,1
4046,2026-02-10,Belarus,Minsk,35,email,desktop,0
4047,2026-01-19,Russia,Kazan,33,email,mobile,1
4048,2026-02-15,Armenia,Vanadzor,21,search,mobile,1
4049,2026-01-28,Russia,Rostov-on-Don,29,social_media,mobile,1
4050,2026-03-09,Russia,Moscow,50,search,mobile,1
4051,2026-01-15,Armenia,Yerevan,39,ads,mobile,1
4052,2026-02-06,Russia,Moscow,35,search,mobile,1
4053,2026-01-01,Russia,Kazan,50,search,desktop,1
4054,2026-03-08,Russia,Moscow,44,ads,mobile,1
4055,2026-01-24,Russia,Moscow,36,email,desktop,1
4056,2026-01-27,Belarus,Minsk,31,ads,desktop,1
4057,2026-02-09,Russia,Saint Petersburg,42,search,mobile,0
4058,2026-03-04,Russia,Saint Petersburg,51,ads,mobile,1
4059,2026-03-02,Russia,Kazan,41,search,desktop,1
4060,2026-02-05,Russia,Moscow,55,ads,tablet,1
4061,2026-01-24,Russia,Kazan,40,ads,mobile,1
4062,2026-01-24,Russia,Saint Petersburg,22,search,mobile,1
4063,2026-01-04,Russia,Moscow,53,search,mobile,0
4064,2026-03-08,Russia,Rostov-on-Don,41,search,mobile,1
4065,2026-02-03,Belarus,Gomel,53,ads,mobile,1
4066,2026-02-26,Russia,Saint Petersburg,22,search,mobile,0
4067,2026-02-18,Russia,Saint Petersburg,23,search,desktop,0
4068,2026-03-28,Russia,Moscow,53,ads,mobile,1
4069,2026-02-22,Russia,Novosibirsk,21,email,mobile,1
4070,2026-01-23,Kazakhstan,Almaty,27,search,mobile,1
4071,2026-03-10,Armenia,Yerevan,18,ads,desktop,1
4072,2026-02-22,Russia,Kazan,38,referral,mobile,1
4073,2026-03-03,Belarus,Minsk,54,email,tablet,1
4074,2026-02-10,Russia,Saint Petersburg,20,referral,mobile,1
4075,2026-02-26,Russia,Novosibirsk,48,social_media,mobile,1
4076,2026-03-01,Russia,Moscow,44,search,mobile,1
4077,2026-02-23,Russia,Moscow,34,ads,desktop,0
4078,2026-03-11,Russia,Novosibirsk,40,social_media,mobile,1
4079,2026-02-26,Belarus,Gomel,30,referral,desktop,1
4080,2026-01-10,Russia,Moscow,44,social_media,desktop,1
4081,2026-02-09,Belarus,Minsk,37,email,desktop,0
4082,2026-01-07,Kazakhstan,Almaty,30,ads,mobile,0
4083,2026-02-07,Russia,Novosibirsk,41,search,desktop,1
4084,2026-03-26,Russia,Saint Petersburg,20,referral,mobile,1
4085,2026-03-02,Russia,Novosibirsk,27,social_media,mobile,0
4086,2026-03-25,Armenia,Yerevan,18,referral,mobile,0
4087,2026-01-03,Russia,Rostov-on-Don,30,social_media,desktop,1
4088,2026-02-20,Russia,Kazan,31,search,mobile,1
4089,2026-03-27,Russia,Novosibirsk,50,search,mobile,1
4090,2026-02-16,Russia,Kazan,19,referral,mobile,1
4091,2026-03-09,Russia,Kazan,19,search,mobile,0
4092,2026-03-17,Russia,Rostov-on-Don,48,ads,mobile,1
4093,2026-02-07,Russia,Novosibirsk,21,search,mobile,1
4094,2026-02-05,Russia,Kazan,51,search,mobile,1
4095,2026-02-10,Russia,Moscow,36,ads,mobile,1
4096,2026-03-10,Russia,Saint Petersburg,54,social_media,desktop,1
4097,2026-01-13,Russia,Saint Petersburg,26,ads,mobile,1
4098,2026-03-28,Russia,Rostov-on-Don,41,search,mobile,1
4099,2026-02-27,Russia,Novosibirsk,30,email,mobile,0
4100,2026-02-19,Russia,Novosibirsk,47,search,desktop,1
4101,2026-01-30,Russia,Saint Petersburg,36,email,mobile,1
4102,2026-03-03,Russia,Moscow,27,ads,mobile,1
4103,2026-01-25,Russia,Saint Petersburg,31,referral,mobile,1
4104,2026-01-27,Russia,Saint Petersburg,37,ads,tablet,1
4105,2026-02-20,Russia,Novosibirsk,21,ads,mobile,0
4106,2026-03-19,Kazakhstan,Shymkent,55,email,mobile,1
4107,2026-02-26,Kazakhstan,Almaty,22,social_media,mobile,1
4108,2026-02-16,Kazakhstan,Astana,49,ads,mobile,1
4109,2026-02-08,Kazakhstan,Astana,23,referral,mobile,1
4110,2026-01-16,Russia,Kazan,31,search,desktop,1
4111,2026-01-22,Russia,Moscow,23,referral,mobile,1
4112,2026-03-26,Russia,Rostov-on-Don,31,search,desktop,1
4113,2026-02-23,Russia,Moscow,29,search,mobile,1
4114,2026-01-21,Russia,Moscow,44,search,mobile,1
4115,2026-03-13,Kazakhstan,Shymkent,43,ads,mobile,1
4116,2026-01-16,Russia,Saint Petersburg,29,search,mobile,1
4117,2026-02-28,Russia,Saint Petersburg,25,search,desktop,1
4118,2026-01-31,Russia,Rostov-on-Don,27,ads,mobile,1
4119,2026-02-11,Russia,Rostov-on-Don,33,ads,desktop,1
4120,2026-03-15,Russia,Rostov-on-Don,43,ads,desktop,1
4121,2026-02-01,Belarus,Gomel,25,email,mobile,1
