lead_id,user_id,course_id,lead_date,lead_status
2377,60,5,2026-02-04,lost
2378,2884,2,2026-03-19,lost
2379,1939,5,2026-01-23,converted
2380,2577,2,2026-02-01,converted
2381,4937,1,2026-03-26,qualified
2382,1079,3,2026-02-01,lost
2383,3250,3,2026-01-23,converted
2384,3128,6,2026-04-15,new
2385,2489,4,2026-04-01,new
2386,941,6,2026-01-24,converted
2387,1081,6,2026-01-17,contacted
2388,188,4,2026-03-22,new
2389,2635,3,2026-02-16,new
2390,2086,3,2026-01-15,contacted
2391,2250,6,2026-02-21,contacted
2392,4891,5,2026-01-19,contacted
2393,2024,1,2026-01-21,converted
2394,3540,5,2026-02-27,lost
2395,4049,1,2026-02-23,lost
2396,3607,3,2026-02-01,new
2397,227,1,2026-03-28,lost
2398,4848,4,2026-01-08,lost
2399,1930,5,2026-01-26,lost
2400,3056,2,2026-03-31,contacted
2401,4490,1,2026-04-15,qualified
2402,1405,2,2026-02-12,lost
2403,2180,4,2026-02-07,lost
2404,698,2,2026-04-11,lost
2405,1125,2,2026-02-17,qualified
2406,3362,1,2026-02-15,qualified
2407,4136,3,2026-02-13,lost
2408,1779,2,2026-04-11,new
2409,2859,4,2026-01-16,lost
2410,1038,1,2026-01-06,converted
2411,4457,4,2026-02-01,lost
2412,2257,2,2026-03-19,contacted
2413,314,3,2026-03-31,contacted
2414,2282,2,2026-03-26,lost
2415,1417,4,2026-04-04,converted
2416,1037,6,2026-03-12,qualified
2417,2160,6,2026-03-16,qualified
2418,4164,3,2026-03-17,new
2419,1755,3,2026-03-29,lost
2420,3113,5,2026-03-21,lost
2421,2814,4,2026-04-13,converted
2422,2699,1,2026-03-26,contacted
2423,3208,5,2026-04-06,lost
2424,4351,3,2026-01-14,qualified
2425,3432,1,2026-03-31,qualified
2426,1507,2,2026-03-02,lost
2427,1924,2,2026-04-11,contacted
2428,449,3,2026-03-31,contacted
2429,4129,2,2026-02-10,lost
2430,2529,1,2026-03-22,qualified
2431,4970,1,2026-04-05,new
2432,2790,3,2026-03-09,qualified
2433,362,4,2026-03-24,qualified
2434,2184,2,2026-03-31,converted
2435,1135,1,2026-04-08,contacted
2436,3881,1,2026-02-13,lost
2437,2156,6,2026-04-15,new
2438,1831,3,2026-04-12,contacted
2439,1054,3,2026-03-05,contacted
2440,23,1,2026-04-12,converted
2441,2067,4,2026-02-21,contacted
2442,1654,3,2026-04-13,lost
2443,2588,1,2026-01-23,qualified
2444,3211,1,2026-03-17,converted
2445,4303,2,2026-02-06,lost
2446,4037,5,2026-02-17,lost
2447,2326,5,2026-04-06,converted
2448,461,4,2026-02-10,lost
2449,1068,4,2026-04-03,lost
2450,88,1,2026-02-09,contacted
2451,1431,3,2026-03-26,new
2452,2648,4,2026-04-02,lost
2453,283,1,2026-01-25,qualified
2454,463,6,2026-01-06,qualified
2455,213,1,2026-02-04,qualified
2456,2500,2,2026-04-11,contacted
2457,1369,4,2026-02-03,lost
2458,235,4,2026-03-21,new
2459,2771,4,2026-02-17,converted
2460,598,1,2026-01-16,converted
2461,4421,5,2026-02-24,converted
2462,2251,3,2026-02-22,contacted
2463,4032,3,2026-01-28,qualified
2464,2284,6,2026-01-28,converted
2465,663,4,2026-03-05,converted
2466,4964,1,2026-01-15,lost
2467,2286,4,2026-01-17,qualified
2468,4717,1,2026-04-05,qualified
2469,3194,1,2026-03-17,lost
2470,2504,2,2026-03-19,contacted
2471,4044,6,2026-03-17,lost
2472,780,1,2026-03-09,lost
2473,4020,4,2026-01-24,lost
2474,3427,1,2026-03-17,qualified
2475,4307,4,2026-03-18,qualified
2476,3197,3,2026-03-16,converted
2477,4836,4,2026-03-23,lost
2478,686,1,2026-02-01,lost
2479,3170,4,2026-01-06,lost
2480,3927,6,2026-02-16,lost
2481,3435,4,2026-01-12,lost
2482,2172,3,2026-01-17,qualified
2483,3690,6,2026-03-30,qualified
2484,1851,1,2026-04-06,qualified
2485,488,4,2026-02-08,new
2486,1689,6,2026-01-27,contacted
2487,2231,1,2026-02-19,new
2488,3265,3,2026-01-19,converted
2489,2321,1,2026-01-06,contacted
2490,783,3,2026-03-06,new
2491,522,4,2026-03-21,new
2492,523,2,2026-03-09,lost
2493,2838,3,2026-02-25,new
2494,4540,2,2026-02-09,qualified
2495,2399,2,2026-03-12,new
2496,2208,1,2026-03-14,lost
2497,3478,6,2026-03-12,converted
2498,3553,1,2026-02-20,converted
2499,4088,6,2026-03-28,qualified
2500,2823,3,2026-01-06,lost
2501,1512,2,2026-02-17,qualified
2502,1883,4,2026-04-15,contacted
2503,652,3,2026-03-09,qualified
2504,4931,3,2026-03-26,new
2505,3090,1,2026-03-23,lost
2506,370,2,2026-02-01,contacted
2507,4998,2,2026-04-05,qualified
2508,119,1,2026-02-27,qualified
2509,3321,2,2026-03-19,qualified
2510,3035,1,2026-03-12,lost
2511,2217,2,2026-02-09,lost
2512,3543,1,2026-03-08,lost
2513,1614,1,2026-01-29,qualified
2514,3152,1,2026-03-31,new
2515,963,6,2026-02-21,qualified
2516,2511,1,2026-02-12,converted
2517,3832,4,2026-02-20,converted
2518,2824,1,2026-04-08,lost
2519,4344,6,2026-01-25,contacted
2520,3033,1,2026-02-03,new
2521,2416,6,2026-04-06,qualified
2522,4655,4,2026-02-04,converted
2523,4237,1,2026-01-30,lost
2524,2186,6,2026-01-26,converted
2525,3670,3,2026-01-25,lost
2526,2038,2,2026-01-05,new
2527,4363,5,2026-02-10,new
2528,773,6,2026-03-22,new
2529,1285,3,2026-03-30,qualified
2530,4604,2,2026-02-19,contacted
2531,4795,5,2026-01-13,lost
2532,1415,4,2026-01-21,lost
2533,1235,6,2026-02-20,contacted
2534,2700,4,2026-03-30,new
2535,436,2,2026-04-09,new
2536,1675,6,2026-03-04,lost
2537,366,1,2026-02-27,qualified
2538,2650,2,2026-03-31,contacted
2539,232,3,2026-01-16,converted
2540,4268,3,2026-03-09,qualified
2541,4042,1,2026-01-10,qualified
2542,4400,5,2026-02-26,lost
2543,408,2,2026-01-20,lost
2544,2091,2,2026-04-04,lost
2545,87,5,2026-01-09,qualified
2546,845,2,2026-03-18,contacted
2547,1032,1,2026-02-19,lost
2548,2856,1,2026-01-18,qualified
2549,4110,6,2026-02-17,lost
2550,4397,1,2026-03-08,converted
2551,3894,2,2026-04-08,converted
2552,2659,3,2026-02-25,contacted
2553,856,3,2026-01-30,contacted
2554,79,1,2026-02-26,contacted
2555,2248,3,2026-02-02,lost
2556,4571,2,2026-01-23,contacted
2557,3657,6,2026-02-20,new
2558,4152,1,2026-01-12,new
2559,3379,2,2026-01-27,contacted
2560,2280,2,2026-02-08,new
2561,2599,2,2026-04-09,new
2562,4160,4,2026-02-26,lost
2563,3871,1,2026-04-13,new
2564,3429,2,2026-04-10,new
2565,2177,4,2026-03-03,lost
2566,425,3,2026-01-09,lost
2567,393,2,2026-01-20,contacted
2568,4727,1,2026-01-21,new
2569,3694,1,2026-02-05,lost
2570,105,1,2026-04-10,contacted
2571,3995,1,2026-02-25,new
2572,4413,3,2026-01-24,new
2573,1949,6,2026-03-11,new
2574,1460,2,2026-03-29,qualified
2575,3258,2,2026-03-27,converted
2576,2804,1,2026-01-05,lost
2577,2707,2,2026-03-03,qualified
2578,4790,1,2026-04-07,qualified
2579,1588,6,2026-04-07,lost
2580,3660,4,2026-03-28,qualified
2581,1732,6,2026-02-17,contacted
2582,4765,6,2026-01-10,lost
2583,4225,3,2026-02-23,converted
2584,3682,3,2026-03-17,contacted
2585,1792,1,2026-04-02,lost
2586,2356,3,2026-01-24,qualified
2587,1941,6,2026-01-18,qualified
2588,703,1,2026-01-09,new
2589,2443,5,2026-02-14,lost
2590,4376,2,2026-02-13,lost
2591,497,6,2026-02-07,lost
2592,465,6,2026-03-25,new
2593,4072,4,2026-02-18,new
2594,4334,4,2026-03-16,qualified
2595,173,3,2026-03-25,qualified
2596,4944,5,2026-03-16,qualified
2597,4797,6,2026-01-31,converted
2598,2541,5,2026-03-23,lost
2599,3263,4,2026-03-23,qualified
2600,4681,4,2026-02-17,new
2601,2261,5,2026-02-06,new
2602,2113,3,2026-02-06,lost
2603,901,5,2026-02-17,lost
2604,1447,3,2026-01-24,lost
2605,3574,1,2026-02-09,qualified
2606,742,2,2026-01-11,new
2607,2294,3,2026-02-05,converted
2608,2453,1,2026-03-12,converted
2609,2623,1,2026-02-12,qualified
2610,4079,3,2026-04-07,new
2611,1207,1,2026-01-28,qualified
2612,510,2,2026-03-31,converted
2613,2621,4,2026-03-15,lost
2614,2803,6,2026-04-02,lost
2615,3314,4,2026-04-01,new
2616,1550,6,2026-02-27,new
2617,4564,4,2026-02-11,new
2618,2203,2,2026-03-19,converted
2619,2567,4,2026-03-25,qualified
2620,3893,4,2026-03-20,lost
2621,2045,2,2026-02-05,new
2622,768,1,2026-02-18,converted
2623,4873,4,2026-03-06,lost
2624,3739,1,2026-03-15,contacted
2625,422,4,2026-04-02,converted
2626,124,1,2026-04-11,contacted
2627,4163,3,2026-02-26,contacted
2628,2629,3,2026-02-24,contacted
2629,820,1,2026-03-21,converted
2630,1404,2,2026-03-01,converted
2631,1383,4,2026-01-31,contacted
2632,2149,5,2026-02-11,lost
2633,1576,6,2026-03-07,lost
2634,1639,3,2026-01-22,lost
2635,1796,4,2026-03-09,contacted
2636,4816,2,2026-03-22,qualified
2637,400,2,2026-02-03,lost
2638,2311,1,2026-02-22,new
2639,883,3,2026-02-14,contacted
2640,4974,2,2026-01-17,lost
2641,2898,1,2026-02-07,contacted
2642,1353,4,2026-04-14,converted
2643,2743,4,2026-04-08,new
2644,4551,2,2026-01-29,converted
2645,2131,1,2026-03-11,contacted
2646,983,3,2026-04-14,new
2647,457,3,2026-01-22,contacted
2648,4120,4,2026-01-09,lost
2649,1080,2,2026-01-23,lost
2650,1951,4,2026-02-15,contacted
2651,4315,5,2026-01-22,contacted
2652,690,2,2026-02-05,lost
2653,2430,6,2026-01-25,qualified
2654,642,2,2026-01-14,lost
2655,2393,2,2026-02-10,new
2656,1954,3,2026-02-22,lost
2657,2749,1,2026-03-31,lost
2658,4314,1,2026-01-17,converted
2659,3436,2,2026-02-28,lost
2660,3337,5,2026-01-21,contacted
2661,4767,6,2026-01-13,new
2662,3371,4,2026-04-02,lost
2663,1885,1,2026-02-17,qualified
2664,390,4,2026-03-23,converted
2665,2495,4,2026-02-19,lost
2666,3879,5,2026-01-12,qualified
2667,3857,5,2026-02-10,qualified
2668,846,5,2026-01-23,qualified
2669,543,2,2026-03-08,contacted
2670,92,4,2026-04-06,new
2671,3890,2,2026-02-19,qualified
2672,1980,6,2026-04-08,contacted
2673,2813,1,2026-03-16,contacted
2674,4083,1,2026-01-30,new
2675,2903,1,2026-02-19,contacted
2676,2530,5,2026-02-19,new
2677,1677,3,2026-03-20,lost
2678,1049,3,2026-01-18,qualified
2679,1961,6,2026-03-30,qualified
2680,2531,6,2026-03-08,lost
2681,3993,2,2026-03-17,converted
2682,238,1,2026-01-07,new
2683,3098,5,2026-02-01,qualified
2684,3489,6,2026-02-02,contacted
2685,1134,3,2026-04-01,qualified
2686,1806,4,2026-01-22,converted
2687,4318,2,2026-02-08,lost
2688,164,5,2026-03-22,lost
2689,3493,4,2026-03-21,qualified
2690,4710,3,2026-02-20,lost
2691,4631,1,2026-01-09,new
2692,3454,6,2026-03-20,qualified
2693,3200,4,2026-03-04,qualified
2694,3635,1,2026-03-20,contacted
2695,3940,4,2026-03-04,contacted
2696,1812,4,2026-02-20,lost
2697,3650,3,2026-04-09,new
2698,4050,4,2026-04-09,new
2699,1429,3,2026-01-17,qualified
2700,3614,6,2026-03-23,contacted
2701,3132,1,2026-04-03,lost
2702,3397,1,2026-02-06,lost
2703,4461,1,2026-04-11,lost
2704,4650,4,2026-03-07,contacted
2705,2821,4,2026-03-24,lost
2706,1453,6,2026-01-20,converted
2707,594,4,2026-02-17,contacted
2708,42,3,2026-03-03,contacted
2709,561,6,2026-01-10,converted
2710,3274,2,2026-04-03,new
2711,3245,5,2026-01-19,contacted
2712,244,3,2026-01-08,new
2713,1340,4,2026-03-01,new
2714,2781,4,2026-03-09,new
2715,3188,4,2026-03-13,qualified
2716,3800,1,2026-04-08,lost
2717,1443,3,2026-02-07,contacted
2718,262,3,2026-04-05,lost
2719,2765,5,2026-04-09,qualified
2720,1690,3,2026-03-01,converted
2721,1726,6,2026-02-05,converted
2722,4793,3,2026-01-13,lost
2723,835,3,2026-03-08,converted
2724,1867,5,2026-03-17,lost
2725,2497,3,2026-03-23,converted
2726,2011,6,2026-02-06,contacted
2727,341,4,2026-04-01,contacted
2728,2989,3,2026-01-25,lost
2729,1602,1,2026-02-28,qualified
2730,3876,2,2026-03-21,lost
2731,4695,2,2026-03-02,converted
2732,481,4,2026-01-06,contacted
2733,2826,1,2026-01-17,lost
2734,4330,1,2026-01-08,new
2735,3541,1,2026-03-29,contacted
2736,4639,1,2026-02-23,qualified
2737,3047,2,2026-02-21,contacted
2738,3991,6,2026-03-23,qualified
2739,1767,5,2026-02-03,qualified
2740,4474,4,2026-02-02,contacted
2741,2454,5,2026-01-12,lost
2742,2878,2,2026-01-16,lost
2743,3816,6,2026-02-14,contacted
2744,4017,1,2026-01-30,contacted
2745,4678,2,2026-02-23,converted
2746,3680,3,2026-01-06,lost
2747,1272,1,2026-02-28,contacted
2748,3078,4,2026-03-01,new
2749,4502,2,2026-01-18,lost
2750,3095,5,2026-01-10,lost
2751,4654,3,2026-04-09,new
2752,348,1,2026-03-26,qualified
2753,3882,4,2026-04-03,qualified
2754,4624,2,2026-03-06,lost
2755,2563,3,2026-04-10,contacted
2756,4591,1,2026-01-16,qualified
2757,1424,4,2026-01-17,new
2758,657,4,2026-01-23,converted
2759,2103,2,2026-02-17,lost
2760,633,6,2026-04-03,lost
2761,2893,5,2026-04-09,lost
2762,2494,4,2026-03-04,qualified
2763,2666,4,2026-02-10,converted
2764,4016,2,2026-01-29,new
2765,3663,4,2026-01-20,lost
2766,3308,1,2026-02-11,contacted
2767,3097,1,2026-02-16,contacted
2768,3920,6,2026-04-01,qualified
2769,2501,4,2026-01-18,lost
2770,1466,3,2026-01-10,lost
2771,2834,2,2026-04-03,qualified
2772,116,4,2026-01-27,qualified
2773,1822,1,2026-03-05,converted
2774,1495,1,2026-01-16,contacted
2775,2402,1,2026-01-17,lost
2776,1233,3,2026-04-14,lost
2777,2662,4,2026-04-12,contacted
2778,4101,1,2026-01-10,new
2779,4574,4,2026-03-08,qualified
2780,1154,2,2026-02-11,contacted
2781,3849,4,2026-02-23,new
2782,58,6,2026-02-25,new
2783,4105,4,2026-02-13,contacted
2784,4289,6,2026-01-12,lost
2785,4946,6,2026-03-06,lost
2786,1736,3,2026-01-12,contacted
2787,2197,4,2026-04-11,qualified
2788,3554,5,2026-02-07,contacted
2789,2476,2,2026-03-24,qualified
2790,2565,2,2026-04-14,lost
2791,3159,6,2026-03-05,qualified
2792,4035,4,2026-03-02,lost
2793,3656,1,2026-04-13,qualified
2794,708,3,2026-02-19,lost
2795,4281,5,2026-01-26,qualified
2796,1094,3,2026-04-01,lost
2797,4840,4,2026-02-13,converted
2798,1377,4,2026-02-18,lost
2799,4914,4,2026-02-28,lost
2800,73,3,2026-02-24,new
2801,1923,4,2026-03-31,converted
2802,3174,4,2026-01-09,contacted
2803,1765,4,2026-04-09,contacted
2804,744,2,2026-01-17,new
2805,4319,2,2026-02-01,converted
2806,1006,6,2026-03-29,converted
2807,2669,1,2026-04-11,converted
2808,1191,2,2026-03-25,lost
2809,4632,3,2026-03-07,qualified
2810,2602,5,2026-04-07,converted
2811,1126,1,2026-04-01,converted
2812,1242,2,2026-01-28,qualified
2813,4607,1,2026-04-12,new
2814,4131,4,2026-01-11,lost
2815,3443,2,2026-02-11,converted
2816,999,2,2026-02-10,converted
2817,3387,3,2026-03-13,converted
2818,2685,6,2026-04-12,converted
2819,1578,2,2026-02-15,converted
2820,4791,1,2026-03-31,lost
2821,1827,3,2026-01-09,lost
2822,3293,6,2026-03-09,contacted
2823,4990,4,2026-02-23,lost
2824,3537,6,2026-04-01,qualified
2825,441,5,2026-01-19,converted
2826,4952,1,2026-04-09,qualified
2827,1101,4,2026-03-18,new
2828,4011,2,2026-02-26,new
2829,3059,3,2026-01-29,lost
2830,650,2,2026-04-03,qualified
2831,1547,2,2026-03-30,contacted
2832,4757,6,2026-01-13,new
2833,3561,1,2026-02-11,qualified
2834,3887,5,2026-01-26,new
2835,3742,1,2026-04-01,contacted
2836,631,1,2026-02-22,contacted
2837,673,5,2026-03-13,qualified
2838,1250,4,2026-04-07,qualified
2839,483,4,2026-01-19,contacted
2840,1585,1,2026-03-10,converted
2841,3075,3,2026-02-27,contacted
2842,4628,4,2026-02-03,contacted
2843,3039,4,2026-04-07,new
2844,1463,3,2026-01-24,contacted
2845,3930,6,2026-02-06,new
2846,3622,4,2026-04-14,new
2847,2579,6,2026-03-31,lost
2848,3802,4,2026-03-22,lost
2849,50,4,2026-01-11,qualified
2850,4290,1,2026-01-12,lost
2851,3345,2,2026-02-01,new
2852,859,5,2026-02-18,converted
2853,1073,2,2026-03-18,new
2854,720,1,2026-04-03,lost
2855,3718,2,2026-03-25,new
2856,2632,2,2026-03-19,converted
2857,4874,6,2026-01-15,qualified
2858,1661,5,2026-02-04,new
2859,1657,3,2026-01-16,lost
2860,2426,1,2026-04-09,new
2861,3525,4,2026-03-23,lost
2862,4230,4,2026-02-24,lost
2863,4975,6,2026-02-17,contacted
2864,3310,3,2026-04-10,contacted
2865,4477,2,2026-02-23,new
2866,3306,3,2026-01-21,lost
2867,4752,6,2026-02-08,contacted
2868,4127,4,2026-01-05,qualified
2869,2607,4,2026-02-02,converted
2870,1386,2,2026-02-24,contacted
2871,3836,4,2026-03-09,converted
2872,1400,4,2026-01-08,lost
2873,1196,2,2026-04-01,contacted
2874,1409,3,2026-02-01,qualified
2875,3825,2,2026-01-20,lost
2876,1799,2,2026-03-08,qualified
2877,1476,1,2026-03-21,new
2878,4966,2,2026-02-26,new
2879,36,3,2026-03-30,lost
2880,3542,1,2026-01-21,lost
2881,2346,2,2026-02-13,qualified
2882,4679,6,2026-01-17,new
2883,2360,3,2026-02-25,lost
2884,2207,4,2026-03-03,converted
2885,3768,2,2026-04-10,new
2886,1287,4,2026-02-10,new
2887,350,1,2026-03-24,converted
2888,2138,5,2026-03-21,lost
2889,2692,1,2026-03-06,lost
2890,4561,4,2026-03-24,converted
2891,3968,2,2026-02-07,lost
2892,1682,4,2026-03-15,contacted
2893,4835,3,2026-01-21,lost
2894,1444,3,2026-01-24,lost
2895,3244,1,2026-03-18,converted
2896,1672,4,2026-03-04,contacted
2897,3837,6,2026-03-14,qualified
2898,1180,5,2026-04-01,lost
2899,2799,1,2026-02-06,contacted
2900,1693,2,2026-03-23,contacted
2901,3957,6,2026-01-21,converted
2902,373,3,2026-03-02,qualified
2903,3611,4,2026-03-28,lost
2904,1917,6,2026-04-11,converted
2905,1358,5,2026-01-05,contacted
2906,1826,3,2026-01-17,converted
2907,787,3,2026-01-31,lost
2908,470,2,2026-03-15,qualified
2909,141,4,2026-03-04,qualified
2910,789,2,2026-01-10,converted
2911,324,2,2026-04-11,contacted
2912,51,2,2026-04-08,contacted
2913,715,1,2026-04-13,contacted
2914,4890,4,2026-01-27,contacted
2915,2841,4,2026-01-14,qualified
2916,2447,3,2026-02-24,converted
2917,4814,2,2026-01-23,converted
2918,4420,6,2026-02-24,contacted
2919,4597,1,2026-04-06,qualified
2920,3016,5,2026-04-01,lost
2921,2667,6,2026-03-13,new
2922,407,3,2026-03-29,lost
2923,3725,3,2026-03-28,converted
2924,1005,6,2026-02-15,converted
2925,3788,1,2026-04-05,contacted
2926,891,3,2026-03-02,qualified
2927,2412,3,2026-04-12,new
2928,2546,2,2026-03-13,contacted
2929,4834,5,2026-02-11,qualified
2930,2391,6,2026-03-07,converted
2931,3941,5,2026-01-11,converted
2932,43,1,2026-03-16,converted
2933,2831,1,2026-02-23,converted
2934,3966,4,2026-02-25,new
2935,304,1,2026-01-30,lost
2936,4514,4,2026-01-30,new
2937,3748,3,2026-01-23,contacted
2938,665,4,2026-01-13,qualified
2939,1178,3,2026-03-06,lost
2940,2677,3,2026-01-24,lost
2941,1948,1,2026-02-23,new
2942,2502,2,2026-03-25,new
2943,1474,3,2026-03-26,new
2944,3484,4,2026-01-26,new
2945,3521,5,2026-01-17,new
2946,2133,5,2026-01-16,lost
2947,1027,6,2026-01-14,lost
2948,962,2,2026-03-10,qualified
2949,2890,1,2026-04-10,lost
2950,3135,2,2026-02-03,contacted
2951,2010,4,2026-01-12,converted
2952,2150,3,2026-01-25,contacted
2953,3324,5,2026-01-26,lost
2954,2339,3,2026-01-22,converted
2955,3889,6,2026-03-11,converted
2956,305,6,2026-02-21,new
2957,1441,1,2026-02-17,lost
2958,1497,3,2026-01-13,new
2959,2653,4,2026-03-12,new
2960,2876,2,2026-02-27,new
2961,917,2,2026-01-30,converted
2962,4183,4,2026-03-30,converted
2963,3722,2,2026-04-08,contacted
2964,2773,4,2026-04-06,qualified
2965,1625,4,2026-04-14,converted
2966,3838,1,2026-01-30,qualified
2967,822,3,2026-02-07,contacted
2968,3965,2,2026-01-12,qualified
2969,1355,4,2026-01-14,lost
2970,4498,1,2026-02-21,qualified
2971,851,6,2026-02-28,lost
2972,1001,3,2026-02-27,qualified
2973,3378,1,2026-03-23,contacted
2974,19,3,2026-02-13,contacted
2975,1638,2,2026-01-19,new
2976,1668,3,2026-03-26,qualified
2977,494,3,2026-01-22,new
2978,1348,3,2026-04-10,lost
2979,3728,1,2026-01-27,qualified
2980,4826,1,2026-03-07,lost
2981,3615,4,2026-02-19,converted
2982,3482,3,2026-04-01,lost
2983,688,2,2026-04-13,converted
2984,3732,5,2026-02-12,qualified
2985,1609,2,2026-01-19,new
2986,4085,5,2026-02-26,converted
2987,3403,2,2026-04-02,converted
2988,1010,1,2026-03-09,converted
2989,2409,6,2026-03-08,lost
2990,1093,2,2026-04-06,lost
2991,1328,5,2026-03-25,new
2992,1678,2,2026-01-20,lost
2993,2000,4,2026-03-15,new
2994,1311,5,2026-03-11,contacted
2995,3259,1,2026-01-17,qualified
2996,1988,5,2026-02-20,qualified
2997,3649,3,2026-01-13,new
2998,345,4,2026-03-08,lost
2999,4483,3,2026-02-07,converted
3000,987,5,2026-03-26,lost
3001,4545,1,2026-04-05,qualified
3002,3808,2,2026-02-02,converted
3003,4524,5,2026-02-10,new
3004,4003,4,2026-02-16,lost
3005,3092,1,2026-03-31,new
3006,3962,3,2026-03-09,contacted
3007,1143,3,2026-01-28,qualified
3008,2359,2,2026-03-16,lost
3009,1199,2,2026-02-07,new
3010,86,4,2026-02-21,contacted
3011,1519,1,2026-01-16,qualified
3012,517,5,2026-01-27,qualified
3013,1382,5,2026-03-24,lost
3014,2717,2,2026-04-11,contacted
3015,3085,2,2026-01-17,qualified
3016,1015,2,2026-04-01,contacted
3017,129,3,2026-04-10,contacted
3018,1365,4,2026-02-18,qualified
3019,3624,2,2026-04-13,lost
3020,4971,4,2026-03-10,new
3021,892,2,2026-02-20,new
3022,2794,2,2026-03-03,qualified
3023,4239,1,2026-01-09,contacted
3024,1360,1,2026-03-22,contacted
3025,308,2,2026-01-09,qualified
3026,1662,2,2026-03-05,new
3027,2432,5,2026-04-10,new
3028,3935,5,2026-01-25,converted
3029,1318,2,2026-01-28,lost
3030,4304,2,2026-01-22,lost
3031,2475,2,2026-01-25,qualified
3032,2543,2,2026-02-27,lost
3033,1247,3,2026-01-14,converted
3034,1209,3,2026-01-28,lost
3035,217,1,2026-03-30,contacted
3036,4293,1,2026-04-03,qualified
3037,3063,1,2026-03-05,qualified
3038,1240,1,2026-03-02,qualified
3039,2290,4,2026-01-27,qualified
3040,2741,2,2026-01-26,converted
3041,276,3,2026-03-13,lost
3042,490,3,2026-02-07,contacted
3043,1036,6,2026-03-15,new
3044,1230,6,2026-02-01,qualified
3045,4586,4,2026-04-09,new
3046,1009,1,2026-04-13,contacted
3047,4690,3,2026-02-12,contacted
3048,4027,5,2026-02-15,contacted
3049,3183,1,2026-01-27,converted
3050,2533,3,2026-03-15,contacted
3051,4170,5,2026-03-25,contacted
3052,1059,3,2026-01-06,new
3053,2167,1,2026-01-28,qualified
3054,4579,1,2026-01-21,new
3055,282,2,2026-03-10,lost
3056,3566,1,2026-03-15,new
3057,1317,4,2026-03-14,qualified
3058,4979,4,2026-03-05,lost
3059,969,1,2026-02-23,new
3060,3127,6,2026-04-07,qualified
3061,3921,3,2026-01-16,qualified
3062,3167,1,2026-02-20,lost
3063,3520,5,2026-03-12,qualified
3064,620,5,2026-03-10,qualified
3065,3347,4,2026-01-31,lost
3066,1743,5,2026-02-21,qualified
3067,1391,4,2026-04-02,contacted
3068,4051,6,2026-03-07,new
3069,1848,3,2026-02-17,lost
3070,1580,4,2026-01-23,converted
3071,1656,6,2026-03-04,converted
3072,2353,4,2026-01-12,converted
3073,2213,1,2026-02-28,lost
3074,2021,3,2026-02-20,lost
3075,4973,3,2026-01-06,lost
3076,1957,1,2026-04-08,qualified
3077,1308,6,2026-04-08,qualified
3078,2004,1,2026-02-12,contacted
3079,4456,1,2026-02-18,contacted
3080,576,6,2026-02-05,lost
3081,4090,3,2026-03-10,qualified
3082,4320,1,2026-02-11,contacted
3083,4437,3,2026-03-22,contacted
3084,1707,4,2026-01-15,converted
3085,3743,1,2026-01-14,lost
3086,3471,6,2026-03-04,qualified
3087,1281,3,2026-04-04,qualified
3088,862,3,2026-02-28,qualified
3089,4146,3,2026-01-24,new
3090,1802,4,2026-03-26,qualified
3091,1629,2,2026-01-21,lost
3092,1994,2,2026-03-13,contacted
3093,2640,3,2026-01-09,contacted
3094,270,5,2026-03-05,new
3095,630,1,2026-01-27,qualified
3096,3082,4,2026-02-19,new
3097,2335,5,2026-02-25,qualified
3098,2967,1,2026-01-14,qualified
3099,301,1,2026-02-19,lost
3100,460,2,2026-02-01,qualified
3101,1448,3,2026-04-11,contacted
3102,1473,1,2026-02-16,qualified
3103,2047,3,2026-01-30,lost
3104,4229,3,2026-02-28,new
3105,3765,3,2026-02-21,lost
3106,2114,2,2026-02-02,converted
3107,28,2,2026-01-31,contacted
3108,3840,5,2026-01-22,lost
3109,4523,6,2026-03-05,lost
3110,838,5,2026-03-19,qualified
3111,3827,3,2026-03-14,lost
3112,2009,2,2026-03-19,contacted
3113,4908,2,2026-01-25,contacted
3114,504,1,2026-01-28,lost
3115,3207,1,2026-01-07,lost
3116,4305,4,2026-04-09,converted
3117,381,2,2026-03-07,contacted
3118,1852,2,2026-04-15,qualified
3119,1526,6,2026-01-06,contacted
3120,2366,1,2026-03-11,new
3121,4148,1,2026-02-15,qualified
3122,3053,1,2026-02-07,contacted
3123,2885,3,2026-02-15,contacted
3124,2341,4,2026-01-24,contacted
3125,375,2,2026-04-11,contacted
3126,3261,3,2026-03-13,converted
3127,2382,5,2026-02-18,lost
3128,4310,5,2026-03-20,new
3129,940,6,2026-02-15,converted
3130,4199,5,2026-02-20,lost
3131,4166,3,2026-01-09,converted
3132,2800,1,2026-04-03,contacted
3133,2148,1,2026-02-22,qualified
3134,3818,1,2026-02-10,converted
3135,4541,4,2026-02-07,contacted
3136,4217,5,2026-03-18,converted
3137,2069,3,2026-03-15,lost
3138,530,1,2026-01-22,converted
3139,4605,3,2026-03-23,contacted
3140,637,6,2026-01-23,contacted
3141,1270,3,2026-03-23,contacted
3142,186,5,2026-02-13,converted
3143,4350,5,2026-01-21,contacted
3144,3180,6,2026-03-05,qualified
3145,3455,5,2026-04-13,qualified
3146,1798,4,2026-04-07,contacted
3147,2980,2,2026-02-15,contacted
3148,1442,1,2026-03-26,qualified
3149,3428,3,2026-03-17,lost
