lesson_id,user_id,course_id,lesson_date,lesson_type,attendance_status
1963,3517,5,2026-05-23,consultation,attended
1964,1468,3,2026-03-18,practice,attended
1965,1468,3,2026-03-25,practice,attended
1966,1468,3,2026-04-01,homework_review,attended
1967,1468,3,2026-04-08,practice,attended
1968,1468,3,2026-04-15,webinar,attended
1969,1468,3,2026-04-22,webinar,attended
1970,1468,3,2026-04-29,webinar,attended
1971,1468,3,2026-05-06,homework_review,missed
1972,1468,3,2026-05-13,webinar,attended
1973,1468,3,2026-05-20,webinar,attended
1974,1894,2,2026-03-21,practice,attended
1975,1894,2,2026-03-28,webinar,attended
1976,1894,2,2026-04-04,webinar,missed
1977,1894,2,2026-04-11,consultation,attended
1978,1894,2,2026-04-18,webinar,missed
1979,1894,2,2026-04-25,homework_review,attended
1980,2641,4,2026-02-15,webinar,attended
1981,2641,4,2026-02-22,practice,attended
1982,2641,4,2026-03-01,webinar,attended
1983,2641,4,2026-03-08,webinar,missed
1984,2641,4,2026-03-15,webinar,attended
1985,2641,4,2026-03-22,practice,attended
1986,2641,4,2026-03-29,consultation,attended
1987,2641,4,2026-04-05,webinar,attended
1988,2641,4,2026-04-12,webinar,missed
1989,2641,4,2026-04-19,webinar,attended
1990,2641,4,2026-04-26,webinar,attended
1991,2641,4,2026-05-03,homework_review,missed
1992,3516,3,2026-04-12,webinar,attended
1993,3516,3,2026-04-19,homework_review,missed
1994,3516,3,2026-04-26,webinar,attended
1995,3516,3,2026-05-03,webinar,missed
1996,3516,3,2026-05-10,webinar,attended
1997,3516,3,2026-05-17,homework_review,attended
1998,3516,3,2026-05-24,practice,attended
1999,3516,3,2026-05-31,webinar,attended
2000,3516,3,2026-06-07,practice,attended
2001,3516,3,2026-06-14,practice,missed
2002,1401,1,2026-01-15,homework_review,attended
2003,1401,1,2026-01-22,webinar,attended
2004,1401,1,2026-01-29,webinar,attended
2005,1401,1,2026-02-05,practice,attended
2006,1401,1,2026-02-12,webinar,attended
2007,1401,1,2026-02-19,practice,attended
2008,1401,1,2026-02-26,practice,attended
2009,1401,1,2026-03-05,homework_review,missed
2010,713,3,2026-02-10,webinar,attended
2011,713,3,2026-02-17,webinar,attended
2012,713,3,2026-02-24,practice,missed
2013,713,3,2026-03-03,practice,missed
2014,713,3,2026-03-10,webinar,attended
2015,713,3,2026-03-17,practice,attended
2016,713,3,2026-03-24,practice,attended
2017,713,3,2026-03-31,webinar,cancelled
2018,713,3,2026-04-07,webinar,cancelled
2019,713,3,2026-04-14,consultation,missed
2020,4485,3,2026-03-02,practice,attended
2021,4485,3,2026-03-09,homework_review,attended
2022,4485,3,2026-03-16,practice,attended
2023,4485,3,2026-03-23,webinar,attended
2024,4485,3,2026-03-30,webinar,attended
2025,4485,3,2026-04-06,homework_review,attended
2026,4485,3,2026-04-13,homework_review,attended
2027,4485,3,2026-04-20,homework_review,attended
2028,4485,3,2026-04-27,homework_review,attended
2029,4485,3,2026-05-04,homework_review,attended
2030,2852,2,2026-03-18,homework_review,cancelled
2031,2852,2,2026-03-25,webinar,attended
2032,2852,2,2026-04-01,homework_review,attended
2033,2852,2,2026-04-08,homework_review,attended
2034,2852,2,2026-04-15,webinar,cancelled
2035,2852,2,2026-04-22,practice,missed
2036,1177,6,2026-03-21,webinar,attended
2037,1177,6,2026-03-28,practice,attended
2038,1177,6,2026-04-04,practice,attended
2039,1177,6,2026-04-11,webinar,attended
2040,1177,6,2026-04-18,homework_review,attended
2041,1177,6,2026-04-25,practice,attended
2042,1177,6,2026-05-02,practice,attended
2043,1177,6,2026-05-09,webinar,attended
2044,3741,4,2026-03-16,webinar,attended
2045,3741,4,2026-03-23,homework_review,attended
2046,3741,4,2026-03-30,practice,attended
2047,3741,4,2026-04-06,practice,missed
2048,3741,4,2026-04-13,webinar,attended
2049,3741,4,2026-04-20,webinar,attended
2050,3741,4,2026-04-27,webinar,attended
2051,3741,4,2026-05-04,practice,attended
2052,3741,4,2026-05-11,practice,attended
2053,3741,4,2026-05-18,webinar,attended
2054,3741,4,2026-05-25,consultation,attended
2055,3741,4,2026-06-01,homework_review,attended
2056,1644,6,2026-01-13,practice,attended
2057,1644,6,2026-01-20,webinar,attended
2058,1644,6,2026-01-27,practice,attended
2059,1644,6,2026-02-03,homework_review,attended
2060,1644,6,2026-02-10,webinar,attended
2061,1644,6,2026-02-17,webinar,attended
2062,1644,6,2026-02-24,practice,missed
2063,1644,6,2026-03-03,homework_review,attended
2064,1065,1,2026-03-16,practice,missed
2065,1065,1,2026-03-23,webinar,attended
2066,1065,1,2026-03-30,webinar,attended
2067,1065,1,2026-04-06,practice,attended
2068,1065,1,2026-04-13,practice,attended
2069,1065,1,2026-04-20,practice,attended
2070,1065,1,2026-04-27,practice,attended
2071,1065,1,2026-05-04,webinar,attended
2072,817,3,2026-04-15,webinar,missed
2073,817,3,2026-04-22,homework_review,attended
2074,817,3,2026-04-29,webinar,attended
2075,817,3,2026-05-06,practice,attended
2076,817,3,2026-05-13,webinar,attended
2077,817,3,2026-05-20,practice,attended
2078,817,3,2026-05-27,webinar,attended
2079,817,3,2026-06-03,practice,missed
2080,817,3,2026-06-10,consultation,attended
2081,817,3,2026-06-17,practice,attended
2082,1801,1,2026-02-20,practice,attended
2083,1801,1,2026-02-27,practice,attended
2084,1801,1,2026-03-06,webinar,attended
2085,1801,1,2026-03-13,webinar,attended
2086,1801,1,2026-03-20,webinar,cancelled
2087,1801,1,2026-03-27,webinar,attended
2088,1801,1,2026-04-03,homework_review,cancelled
2089,1801,1,2026-04-10,practice,missed
2090,3165,5,2026-04-15,webinar,attended
2091,3165,5,2026-04-22,webinar,attended
2092,3165,5,2026-04-29,practice,attended
2093,3165,5,2026-05-06,webinar,attended
2094,3165,5,2026-05-13,webinar,attended
2095,3165,5,2026-05-20,practice,attended
2096,3165,5,2026-05-27,homework_review,missed
2097,749,3,2026-01-30,practice,attended
2098,749,3,2026-02-06,practice,attended
2099,749,3,2026-02-13,webinar,attended
2100,749,3,2026-02-20,webinar,attended
2101,749,3,2026-02-27,homework_review,attended
2102,749,3,2026-03-06,webinar,cancelled
2103,749,3,2026-03-13,webinar,attended
2104,749,3,2026-03-20,practice,attended
2105,749,3,2026-03-27,webinar,attended
2106,749,3,2026-04-03,webinar,attended
2107,2630,4,2026-02-27,practice,attended
2108,2630,4,2026-03-06,practice,missed
2109,2630,4,2026-03-13,webinar,attended
2110,2630,4,2026-03-20,practice,attended
2111,2630,4,2026-03-27,webinar,attended
2112,2630,4,2026-04-03,homework_review,missed
2113,2630,4,2026-04-10,practice,attended
2114,2630,4,2026-04-17,webinar,attended
2115,2630,4,2026-04-24,practice,attended
2116,2630,4,2026-05-01,practice,attended
2117,2630,4,2026-05-08,webinar,missed
2118,2630,4,2026-05-15,webinar,attended
2119,2243,3,2026-01-14,webinar,attended
2120,2243,3,2026-01-21,practice,attended
2121,2243,3,2026-01-28,practice,attended
2122,2243,3,2026-02-04,homework_review,attended
2123,2243,3,2026-02-11,webinar,missed
2124,2243,3,2026-02-18,webinar,attended
2125,2243,3,2026-02-25,practice,cancelled
2126,2243,3,2026-03-04,webinar,attended
2127,2243,3,2026-03-11,webinar,attended
2128,2243,3,2026-03-18,webinar,attended
2129,1937,4,2026-02-10,consultation,attended
2130,1937,4,2026-02-17,webinar,attended
2131,1937,4,2026-02-24,webinar,missed
2132,1937,4,2026-03-03,webinar,attended
2133,1937,4,2026-03-10,practice,attended
2134,1937,4,2026-03-17,practice,attended
2135,1937,4,2026-03-24,homework_review,missed
2136,1937,4,2026-03-31,practice,cancelled
2137,1937,4,2026-04-07,webinar,attended
2138,1937,4,2026-04-14,practice,attended
2139,1937,4,2026-04-21,webinar,attended
2140,1937,4,2026-04-28,webinar,attended
2141,1186,1,2026-04-06,webinar,attended
2142,1186,1,2026-04-13,webinar,attended
2143,1186,1,2026-04-20,practice,attended
2144,1186,1,2026-04-27,homework_review,attended
2145,1186,1,2026-05-04,webinar,missed
2146,1186,1,2026-05-11,practice,attended
2147,1186,1,2026-05-18,practice,missed
2148,1186,1,2026-05-25,webinar,attended
2149,76,3,2026-03-25,webinar,attended
2150,76,3,2026-04-01,webinar,attended
2151,76,3,2026-04-08,webinar,missed
2152,76,3,2026-04-15,homework_review,attended
2153,76,3,2026-04-22,homework_review,attended
2154,76,3,2026-04-29,practice,attended
2155,76,3,2026-05-06,homework_review,missed
2156,76,3,2026-05-13,webinar,missed
2157,76,3,2026-05-20,webinar,missed
2158,76,3,2026-05-27,consultation,attended
2159,132,2,2026-04-11,practice,attended
2160,132,2,2026-04-18,webinar,attended
2161,132,2,2026-04-25,practice,missed
2162,132,2,2026-05-02,practice,attended
2163,132,2,2026-05-09,homework_review,cancelled
2164,132,2,2026-05-16,webinar,cancelled
2165,3210,5,2026-04-19,webinar,missed
2166,3210,5,2026-04-26,webinar,attended
2167,3210,5,2026-05-03,webinar,attended
2168,3210,5,2026-05-10,webinar,attended
2169,3210,5,2026-05-17,practice,missed
2170,3210,5,2026-05-24,webinar,attended
2171,3210,5,2026-05-31,webinar,attended
2172,728,1,2026-03-13,homework_review,missed
2173,728,1,2026-03-20,practice,attended
2174,728,1,2026-03-27,homework_review,attended
2175,728,1,2026-04-03,homework_review,attended
2176,728,1,2026-04-10,homework_review,attended
2177,728,1,2026-04-17,webinar,cancelled
2178,728,1,2026-04-24,practice,attended
2179,728,1,2026-05-01,webinar,attended
2180,2857,2,2026-02-21,practice,attended
2181,2857,2,2026-02-28,webinar,attended
2182,2857,2,2026-03-07,homework_review,attended
2183,2857,2,2026-03-14,webinar,attended
2184,2857,2,2026-03-21,webinar,attended
2185,2857,2,2026-03-28,webinar,attended
2186,4600,6,2026-03-27,webinar,attended
2187,4600,6,2026-04-03,webinar,attended
2188,4600,6,2026-04-10,practice,attended
2189,4600,6,2026-04-17,webinar,missed
2190,4600,6,2026-04-24,webinar,attended
2191,4600,6,2026-05-01,webinar,attended
2192,4600,6,2026-05-08,practice,attended
2193,4600,6,2026-05-15,homework_review,attended
2194,3015,1,2026-04-12,consultation,attended
2195,3015,1,2026-04-19,webinar,attended
2196,3015,1,2026-04-26,webinar,attended
2197,3015,1,2026-05-03,practice,attended
2198,3015,1,2026-05-10,homework_review,missed
2199,3015,1,2026-05-17,webinar,attended
2200,3015,1,2026-05-24,webinar,attended
2201,3015,1,2026-05-31,webinar,attended
2202,68,3,2026-01-31,webinar,attended
2203,68,3,2026-02-07,consultation,attended
2204,68,3,2026-02-14,homework_review,attended
2205,68,3,2026-02-21,webinar,attended
2206,68,3,2026-02-28,webinar,attended
2207,68,3,2026-03-07,practice,attended
2208,68,3,2026-03-14,webinar,attended
2209,68,3,2026-03-21,webinar,attended
2210,68,3,2026-03-28,webinar,attended
2211,68,3,2026-04-04,webinar,cancelled
2212,2992,1,2026-01-22,practice,attended
2213,2992,1,2026-01-29,webinar,attended
2214,2992,1,2026-02-05,webinar,attended
2215,2992,1,2026-02-12,webinar,missed
2216,2992,1,2026-02-19,practice,attended
2217,2992,1,2026-02-26,practice,missed
2218,2992,1,2026-03-05,webinar,attended
2219,2992,1,2026-03-12,webinar,missed
2220,424,5,2026-04-07,consultation,attended
2221,424,5,2026-04-14,homework_review,missed
2222,424,5,2026-04-21,webinar,attended
2223,424,5,2026-04-28,webinar,cancelled
2224,424,5,2026-05-05,webinar,missed
2225,424,5,2026-05-12,webinar,attended
2226,424,5,2026-05-19,webinar,attended
2227,3698,4,2026-04-07,homework_review,missed
2228,3698,4,2026-04-14,homework_review,attended
2229,3698,4,2026-04-21,practice,attended
2230,3698,4,2026-04-28,webinar,attended
2231,3698,4,2026-05-05,webinar,attended
2232,3698,4,2026-05-12,consultation,attended
2233,3698,4,2026-05-19,practice,attended
2234,3698,4,2026-05-26,webinar,attended
2235,3698,4,2026-06-02,homework_review,missed
2236,3698,4,2026-06-09,homework_review,cancelled
2237,3698,4,2026-06-16,webinar,attended
2238,3698,4,2026-06-23,practice,attended
2239,2020,5,2026-01-12,webinar,attended
2240,2020,5,2026-01-19,practice,attended
2241,2020,5,2026-01-26,webinar,attended
2242,2020,5,2026-02-02,practice,attended
2243,2020,5,2026-02-09,webinar,attended
2244,2020,5,2026-02-16,webinar,attended
2245,2020,5,2026-02-23,homework_review,attended
2246,1830,1,2026-03-25,webinar,attended
2247,1830,1,2026-04-01,practice,missed
2248,1830,1,2026-04-08,practice,attended
2249,1830,1,2026-04-15,practice,attended
2250,1830,1,2026-04-22,webinar,attended
2251,1830,1,2026-04-29,practice,attended
2252,1830,1,2026-05-06,webinar,attended
2253,1830,1,2026-05-13,practice,attended
2254,3872,6,2026-03-28,practice,attended
2255,3872,6,2026-04-04,practice,missed
2256,3872,6,2026-04-11,webinar,attended
2257,3872,6,2026-04-18,webinar,attended
2258,3872,6,2026-04-25,practice,attended
2259,3872,6,2026-05-02,practice,missed
2260,3872,6,2026-05-09,webinar,attended
2261,3872,6,2026-05-16,homework_review,attended
2262,968,3,2026-01-15,homework_review,attended
2263,968,3,2026-01-22,homework_review,attended
2264,968,3,2026-01-29,practice,missed
2265,968,3,2026-02-05,practice,attended
2266,968,3,2026-02-12,webinar,attended
2267,968,3,2026-02-19,webinar,attended
2268,968,3,2026-02-26,practice,attended
2269,968,3,2026-03-05,webinar,attended
2270,968,3,2026-03-12,webinar,attended
2271,968,3,2026-03-19,webinar,attended
2272,2343,1,2026-02-03,webinar,attended
2273,2343,1,2026-02-10,webinar,missed
2274,2343,1,2026-02-17,webinar,attended
2275,2343,1,2026-02-24,practice,missed
2276,2343,1,2026-03-03,homework_review,attended
2277,2343,1,2026-03-10,webinar,missed
2278,2343,1,2026-03-17,practice,attended
2279,2343,1,2026-03-24,practice,attended
2280,4642,2,2026-02-28,homework_review,cancelled
2281,4642,2,2026-03-07,practice,attended
2282,4642,2,2026-03-14,homework_review,attended
2283,4642,2,2026-03-21,webinar,missed
2284,4642,2,2026-03-28,webinar,attended
2285,4642,2,2026-04-04,webinar,missed
2286,4241,4,2026-03-08,practice,attended
2287,4241,4,2026-03-15,webinar,attended
2288,4241,4,2026-03-22,homework_review,attended
2289,4241,4,2026-03-29,webinar,attended
2290,4241,4,2026-04-05,consultation,attended
2291,4241,4,2026-04-12,homework_review,attended
2292,4241,4,2026-04-19,homework_review,attended
2293,4241,4,2026-04-26,practice,cancelled
2294,4241,4,2026-05-03,webinar,attended
2295,4241,4,2026-05-10,practice,attended
2296,4241,4,2026-05-17,practice,attended
2297,4241,4,2026-05-24,practice,attended
2298,3372,3,2026-02-21,webinar,attended
2299,3372,3,2026-02-28,practice,attended
2300,3372,3,2026-03-07,webinar,attended
2301,3372,3,2026-03-14,webinar,missed
2302,3372,3,2026-03-21,homework_review,attended
2303,3372,3,2026-03-28,homework_review,missed
2304,3372,3,2026-04-04,homework_review,attended
2305,3372,3,2026-04-11,consultation,attended
2306,3372,3,2026-04-18,webinar,attended
2307,3372,3,2026-04-25,practice,attended
2308,4709,2,2026-03-14,webinar,attended
2309,4709,2,2026-03-21,homework_review,missed
2310,4709,2,2026-03-28,webinar,missed
2311,4709,2,2026-04-04,homework_review,attended
2312,4709,2,2026-04-11,webinar,attended
2313,4709,2,2026-04-18,homework_review,attended
2314,2493,5,2026-01-14,webinar,attended
2315,2493,5,2026-01-21,practice,attended
2316,2493,5,2026-01-28,webinar,attended
2317,2493,5,2026-02-04,homework_review,missed
2318,2493,5,2026-02-11,webinar,cancelled
2319,2493,5,2026-02-18,webinar,attended
2320,2493,5,2026-02-25,homework_review,missed
2321,269,4,2026-03-18,homework_review,attended
2322,269,4,2026-03-25,homework_review,attended
2323,269,4,2026-04-01,practice,attended
2324,269,4,2026-04-08,practice,attended
2325,269,4,2026-04-15,homework_review,attended
2326,269,4,2026-04-22,webinar,attended
2327,269,4,2026-04-29,practice,missed
2328,269,4,2026-05-06,webinar,attended
2329,269,4,2026-05-13,homework_review,attended
2330,269,4,2026-05-20,webinar,attended
2331,269,4,2026-05-27,practice,attended
2332,269,4,2026-06-03,practice,missed
2333,848,6,2026-04-08,homework_review,attended
2334,848,6,2026-04-15,webinar,missed
2335,848,6,2026-04-22,practice,attended
2336,848,6,2026-04-29,webinar,missed
2337,848,6,2026-05-06,practice,attended
2338,848,6,2026-05-13,webinar,missed
2339,848,6,2026-05-20,webinar,cancelled
2340,848,6,2026-05-27,practice,attended
2341,3906,4,2026-01-23,webinar,attended
2342,3906,4,2026-01-30,homework_review,attended
2343,3906,4,2026-02-06,homework_review,attended
2344,3906,4,2026-02-13,webinar,attended
2345,3906,4,2026-02-20,practice,cancelled
2346,3906,4,2026-02-27,webinar,attended
2347,3906,4,2026-03-06,webinar,attended
2348,3906,4,2026-03-13,webinar,missed
2349,3906,4,2026-03-20,practice,attended
2350,3906,4,2026-03-27,webinar,cancelled
2351,3906,4,2026-04-03,webinar,attended
2352,3906,4,2026-04-10,practice,attended
2353,1321,5,2026-02-18,webinar,attended
2354,1321,5,2026-02-25,homework_review,attended
2355,1321,5,2026-03-04,homework_review,attended
2356,1321,5,2026-03-11,webinar,attended
2357,1321,5,2026-03-18,webinar,attended
2358,1321,5,2026-03-25,practice,attended
2359,1321,5,2026-04-01,practice,cancelled
2360,3276,1,2026-03-19,webinar,missed
2361,3276,1,2026-03-26,webinar,attended
2362,3276,1,2026-04-02,webinar,attended
2363,3276,1,2026-04-09,webinar,attended
2364,3276,1,2026-04-16,homework_review,missed
2365,3276,1,2026-04-23,practice,attended
2366,3276,1,2026-04-30,webinar,attended
2367,3276,1,2026-05-07,practice,missed
2368,1784,4,2026-03-04,webinar,attended
2369,1784,4,2026-03-11,practice,attended
2370,1784,4,2026-03-18,webinar,attended
2371,1784,4,2026-03-25,practice,attended
2372,1784,4,2026-04-01,webinar,cancelled
2373,1784,4,2026-04-08,webinar,attended
2374,1784,4,2026-04-15,webinar,attended
2375,1784,4,2026-04-22,webinar,missed
2376,1784,4,2026-04-29,webinar,attended
2377,1784,4,2026-05-06,practice,attended
2378,1784,4,2026-05-13,homework_review,missed
2379,1784,4,2026-05-20,webinar,attended
2380,884,6,2026-03-30,practice,cancelled
2381,884,6,2026-04-06,practice,cancelled
2382,884,6,2026-04-13,homework_review,attended
2383,884,6,2026-04-20,practice,cancelled
2384,884,6,2026-04-27,homework_review,attended
2385,884,6,2026-05-04,practice,attended
2386,884,6,2026-05-11,webinar,attended
2387,884,6,2026-05-18,webinar,missed
2388,4023,1,2026-03-19,webinar,missed
2389,4023,1,2026-03-26,webinar,attended
2390,4023,1,2026-04-02,webinar,attended
2391,4023,1,2026-04-09,webinar,attended
2392,4023,1,2026-04-16,practice,attended
2393,4023,1,2026-04-23,webinar,attended
2394,4023,1,2026-04-30,homework_review,missed
2395,4023,1,2026-05-07,practice,attended
2396,4099,2,2026-03-21,webinar,cancelled
2397,4099,2,2026-03-28,webinar,attended
2398,4099,2,2026-04-04,webinar,attended
2399,4099,2,2026-04-11,webinar,missed
2400,4099,2,2026-04-18,webinar,attended
2401,4099,2,2026-04-25,webinar,attended
2402,2672,6,2026-01-16,homework_review,attended
2403,2672,6,2026-01-23,homework_review,attended
2404,2672,6,2026-01-30,webinar,cancelled
2405,2672,6,2026-02-06,webinar,missed
2406,2672,6,2026-02-13,webinar,missed
2407,2672,6,2026-02-20,webinar,attended
2408,2672,6,2026-02-27,homework_review,missed
2409,2672,6,2026-03-06,homework_review,missed
2410,435,6,2026-04-03,homework_review,attended
2411,435,6,2026-04-10,webinar,attended
2412,435,6,2026-04-17,webinar,attended
2413,435,6,2026-04-24,practice,attended
2414,435,6,2026-05-01,practice,attended
2415,435,6,2026-05-08,webinar,attended
2416,435,6,2026-05-15,homework_review,attended
2417,435,6,2026-05-22,practice,attended
2418,3610,2,2026-02-06,practice,attended
2419,3610,2,2026-02-13,webinar,attended
2420,3610,2,2026-02-20,webinar,attended
2421,3610,2,2026-02-27,consultation,cancelled
2422,3610,2,2026-03-06,webinar,attended
2423,3610,2,2026-03-13,webinar,attended
2424,1881,1,2026-01-20,homework_review,attended
2425,1881,1,2026-01-27,homework_review,attended
2426,1881,1,2026-02-03,consultation,attended
2427,1881,1,2026-02-10,homework_review,attended
2428,1881,1,2026-02-17,practice,attended
2429,1881,1,2026-02-24,webinar,missed
2430,1881,1,2026-03-03,homework_review,missed
2431,1881,1,2026-03-10,practice,missed
2432,371,2,2026-01-23,webinar,attended
2433,371,2,2026-01-30,webinar,attended
2434,371,2,2026-02-06,webinar,attended
2435,371,2,2026-02-13,practice,missed
2436,371,2,2026-02-20,webinar,attended
2437,371,2,2026-02-27,webinar,attended
2438,2320,6,2026-01-14,webinar,attended
2439,2320,6,2026-01-21,practice,attended
2440,2320,6,2026-01-28,webinar,missed
2441,2320,6,2026-02-04,webinar,attended
2442,2320,6,2026-02-11,homework_review,attended
2443,2320,6,2026-02-18,webinar,missed
2444,2320,6,2026-02-25,webinar,attended
2445,2320,6,2026-03-04,webinar,attended
2446,2652,6,2026-02-26,webinar,attended
2447,2652,6,2026-03-05,practice,attended
2448,2652,6,2026-03-12,webinar,attended
2449,2652,6,2026-03-19,webinar,attended
2450,2652,6,2026-03-26,webinar,missed
2451,2652,6,2026-04-02,webinar,attended
2452,2652,6,2026-04-09,webinar,attended
2453,2652,6,2026-04-16,homework_review,attended
2454,4156,4,2026-04-06,consultation,attended
2455,4156,4,2026-04-13,practice,attended
2456,4156,4,2026-04-20,homework_review,attended
2457,4156,4,2026-04-27,practice,attended
2458,4156,4,2026-05-04,webinar,missed
2459,4156,4,2026-05-11,webinar,attended
2460,4156,4,2026-05-18,homework_review,attended
2461,4156,4,2026-05-25,consultation,attended
2462,4156,4,2026-06-01,practice,missed
2463,4156,4,2026-06-08,webinar,attended
2464,4156,4,2026-06-15,practice,attended
2465,4156,4,2026-06-22,practice,missed
2466,1252,6,2026-03-10,webinar,attended
2467,1252,6,2026-03-17,consultation,attended
2468,1252,6,2026-03-24,practice,attended
2469,1252,6,2026-03-31,homework_review,attended
2470,1252,6,2026-04-07,homework_review,missed
2471,1252,6,2026-04-14,webinar,attended
2472,1252,6,2026-04-21,homework_review,attended
2473,1252,6,2026-04-28,homework_review,missed
2474,4569,1,2026-03-27,practice,attended
2475,4569,1,2026-04-03,homework_review,missed
2476,4569,1,2026-04-10,webinar,attended
2477,4569,1,2026-04-17,webinar,attended
2478,4569,1,2026-04-24,practice,attended
2479,4569,1,2026-05-01,webinar,attended
2480,4569,1,2026-05-08,webinar,attended
2481,4569,1,2026-05-15,practice,attended
2482,205,1,2026-01-19,webinar,attended
2483,205,1,2026-01-26,practice,attended
2484,205,1,2026-02-02,consultation,attended
2485,205,1,2026-02-09,consultation,attended
2486,205,1,2026-02-16,practice,missed
2487,205,1,2026-02-23,practice,attended
2488,205,1,2026-03-02,webinar,attended
2489,205,1,2026-03-09,webinar,attended
2490,3173,5,2026-04-07,webinar,attended
2491,3173,5,2026-04-14,consultation,attended
2492,3173,5,2026-04-21,practice,missed
2493,3173,5,2026-04-28,practice,attended
2494,3173,5,2026-05-05,practice,attended
2495,3173,5,2026-05-12,practice,attended
2496,3173,5,2026-05-19,consultation,attended
2497,4066,3,2026-01-28,webinar,attended
2498,4066,3,2026-02-04,webinar,missed
2499,4066,3,2026-02-11,webinar,attended
2500,4066,3,2026-02-18,homework_review,attended
2501,4066,3,2026-02-25,webinar,attended
2502,4066,3,2026-03-04,homework_review,attended
2503,4066,3,2026-03-11,homework_review,attended
2504,4066,3,2026-03-18,homework_review,missed
2505,4066,3,2026-03-25,webinar,attended
2506,4066,3,2026-04-01,webinar,attended
2507,2097,6,2026-01-20,practice,attended
2508,2097,6,2026-01-27,webinar,attended
2509,2097,6,2026-02-03,webinar,attended
2510,2097,6,2026-02-10,practice,missed
2511,2097,6,2026-02-17,practice,attended
2512,2097,6,2026-02-24,consultation,attended
2513,2097,6,2026-03-03,homework_review,attended
2514,2097,6,2026-03-10,webinar,attended
2515,3866,1,2026-03-10,practice,attended
2516,3866,1,2026-03-17,webinar,attended
2517,3866,1,2026-03-24,practice,attended
2518,3866,1,2026-03-31,webinar,attended
2519,3866,1,2026-04-07,practice,cancelled
2520,3866,1,2026-04-14,practice,missed
2521,3866,1,2026-04-21,homework_review,attended
2522,3866,1,2026-04-28,webinar,attended
2523,4809,6,2026-01-27,practice,attended
2524,4809,6,2026-02-03,practice,attended
2525,4809,6,2026-02-10,webinar,attended
2526,4809,6,2026-02-17,webinar,missed
2527,4809,6,2026-02-24,webinar,attended
2528,4809,6,2026-03-03,webinar,attended
2529,4809,6,2026-03-10,webinar,attended
2530,4809,6,2026-03-17,practice,attended
2531,4243,1,2026-01-10,homework_review,missed
2532,4243,1,2026-01-17,practice,attended
2533,4243,1,2026-01-24,practice,attended
2534,4243,1,2026-01-31,practice,attended
2535,4243,1,2026-02-07,homework_review,attended
2536,4243,1,2026-02-14,practice,attended
2537,4243,1,2026-02-21,practice,attended
2538,4243,1,2026-02-28,consultation,attended
2539,4272,4,2026-03-26,practice,attended
2540,4272,4,2026-04-02,practice,attended
2541,4272,4,2026-04-09,webinar,attended
2542,4272,4,2026-04-16,homework_review,attended
2543,4272,4,2026-04-23,webinar,attended
2544,4272,4,2026-04-30,homework_review,attended
2545,4272,4,2026-05-07,practice,attended
2546,4272,4,2026-05-14,webinar,attended
2547,4272,4,2026-05-21,homework_review,attended
2548,4272,4,2026-05-28,webinar,attended
2549,4272,4,2026-06-04,homework_review,attended
2550,4272,4,2026-06-11,webinar,attended
2551,4468,2,2026-02-13,webinar,attended
2552,4468,2,2026-02-20,practice,attended
2553,4468,2,2026-02-27,webinar,attended
2554,4468,2,2026-03-06,webinar,attended
2555,4468,2,2026-03-13,homework_review,cancelled
2556,4468,2,2026-03-20,consultation,missed
2557,2477,5,2026-01-24,practice,attended
2558,2477,5,2026-01-31,webinar,attended
2559,2477,5,2026-02-07,practice,attended
2560,2477,5,2026-02-14,homework_review,attended
2561,2477,5,2026-02-21,webinar,missed
2562,2477,5,2026-02-28,webinar,attended
2563,2477,5,2026-03-07,homework_review,attended
2564,868,1,2026-02-08,practice,attended
2565,868,1,2026-02-15,webinar,missed
2566,868,1,2026-02-22,practice,attended
2567,868,1,2026-03-01,webinar,attended
2568,868,1,2026-03-08,consultation,attended
2569,868,1,2026-03-15,practice,attended
2570,868,1,2026-03-22,practice,missed
2571,868,1,2026-03-29,practice,attended
2572,1141,3,2026-02-03,practice,attended
2573,1141,3,2026-02-10,webinar,missed
2574,1141,3,2026-02-17,practice,missed
2575,1141,3,2026-02-24,practice,attended
2576,1141,3,2026-03-03,webinar,attended
2577,1141,3,2026-03-10,homework_review,attended
2578,1141,3,2026-03-17,practice,attended
2579,1141,3,2026-03-24,webinar,attended
2580,1141,3,2026-03-31,practice,attended
2581,1141,3,2026-04-07,practice,attended
2582,542,1,2026-01-10,webinar,attended
2583,542,1,2026-01-17,webinar,cancelled
2584,542,1,2026-01-24,webinar,attended
2585,542,1,2026-01-31,webinar,attended
2586,542,1,2026-02-07,webinar,attended
2587,542,1,2026-02-14,webinar,attended
2588,542,1,2026-02-21,webinar,missed
2589,542,1,2026-02-28,homework_review,attended
2590,2716,2,2026-01-14,practice,missed
2591,2716,2,2026-01-21,webinar,missed
2592,2716,2,2026-01-28,webinar,missed
2593,2716,2,2026-02-04,homework_review,missed
2594,2716,2,2026-02-11,practice,attended
2595,2716,2,2026-02-18,homework_review,attended
2596,1939,5,2026-01-26,webinar,attended
2597,1939,5,2026-02-02,homework_review,missed
2598,1939,5,2026-02-09,webinar,missed
2599,1939,5,2026-02-16,practice,attended
2600,1939,5,2026-02-23,webinar,attended
2601,1939,5,2026-03-02,webinar,cancelled
2602,1939,5,2026-03-09,practice,attended
2603,2577,2,2026-02-03,consultation,attended
